Date,Time,FM,Ptch(rad),Roll(rad),Yaw(rad),RxBt(V),Curr(A),Capa(mAh),Bat%(%),1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),GPS,GSpd(kmh),Hdg(°),GAlt(m),Sats,Rud,Ele,Thr,Ail,P1,P2,P3,SA,SB,SC,SD,SE,SF,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2026-08-05,14:47:46.430,"AIR",-0.01,-0.01,0.00,17.2,0.8,0,100,-34,0,100,13,0,27,100,-34,100,13,60.999820 24.365811,0.1,54.60,0,30,0,1,-1012,-1,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1500,1500,994,1500,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:47:47.430,"AIR",-0.01,-0.03,0.00,17.2,1.4,1,99,-33,0,98,13,0,27,100,-34,98,13,60.999820 24.365812,0.1,54.60,0,30,-1,5,-461,-3,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1500,1500,1270,1500,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:47:48.430,"AIR",0.08,-0.03,0.00,16.9,17.1,4,99,-30,0,97,12,0,27,100,-30,99,12,60.999821 24.365811,1.8,313.00,12,30,135,284,-344,0,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1500,1634,1328,1558,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:47:49.430,"AIR",0.72,0.03,0.27,16.8,13.1,8,99,-32,0,99,13,0,27,100,-34,100,13,60.999834 24.365789,16.3,316.20,13,30,165,210,-267,144,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1563,1596,1367,1573,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:47:50.430,"AIR",0.75,0.20,0.37,16.7,15.6,11,98,-38,0,99,13,0,27,100,-37,99,12,60.999893 24.365689,45.8,326.30,21,29,131,2,8,269,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1626,1500,1504,1556,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:47:51.430,"AIR",0.74,0.28,0.61,16.6,12.6,16,98,-43,0,98,13,0,27,100,-46,98,13,60.999996 24.365591,65.4,-313.46,24,30,169,-70,-210,92,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1536,1475,1395,1575,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:47:52.430,"AIR",0.57,0.19,0.88,16.6,14.8,21,97,-52,0,98,13,0,27,100,-55,100,13,61.000196 24.365522,69.1,-296.96,21,30,0,-12,-232,-174,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1422,1500,1384,1500,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:47:53.430,"AIR",0.45,0.00,0.56,16.6,16.4,24,97,-52,0,99,12,0,27,100,-55,98,12,61.000387 24.365541,69.9,4.00,20,29,105,-99,-295,-40,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1490,1460,1353,1543,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:47:54.430,"AIR",0.37,-0.06,0.43,16.6,13.1,27,96,-68,0,99,12,0,27,100,-68,99,12,61.000524 24.365557,67.4,2.40,18,30,63,12,-294,77,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1529,1500,1353,1521,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:47:55.430,"AIR",0.41,0.00,0.37,16.6,11.5,30,96,-66,0,97,12,0,27,100,-66,98,13,61.000705 24.365574,64.8,4.10,18,30,124,44,-330,145,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1563,1512,1335,1553,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:47:56.430,"AIR",0.47,0.10,0.47,16.7,8.8,33,96,-68,0,98,12,0,27,100,-71,99,11,61.000846 24.365602,60.4,8.60,17,30,124,5,-325,142,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1562,1500,1338,1553,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:47:57.430,"AIR",0.53,0.18,0.76,16.6,11.4,37,95,-72,0,100,11,0,27,100,-73,99,9,61.001000 24.365690,56.4,24.80,19,30,139,100,-306,153,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1567,1540,1347,1560,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:47:58.430,"AIR",0.61,0.31,0.97,16.7,10.0,39,95,-76,0,100,9,0,27,100,-78,99,2,61.001128 24.365863,55.6,41.10,19,30,113,-31,-205,95,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1538,1495,1398,1547,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:47:59.430,"AIR",0.64,0.50,1.26,16.5,16.3,42,95,-79,0,98,7,0,27,100,-76,98,10,61.001206 24.366065,56.6,61.70,22,29,-265,-93,-8,-361,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1327,1463,1496,1376,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:48:00.430,"AIR",0.48,0.08,0.60,16.3,22.2,50,94,-70,0,100,11,0,27,100,-66,99,13,61.001239 24.366316,59.4,81.20,28,30,-225,132,-59,-344,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1335,1557,1471,1396,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:48:01.430,"AIR",0.94,-0.41,-0.50,16.3,21.1,54,93,-68,0,100,12,0,27,100,-80,99,8,61.001297 24.366622,54.9,46.70,26,29,-234,88,-261,-378,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1318,1534,1370,1391,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:48:02.430,"AIR",1.25,-0.59,-1.96,16.5,10.7,59,93,-76,0,99,9,0,27,100,-71,99,11,61.001396 24.366697,41.1,-303.26,23,29,-51,-34,-274,-88,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1466,1493,1363,1485,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:48:03.430,"AIR",0.91,-0.23,-2.54,16.3,19.8,63,92,-71,0,98,12,0,27,100,-69,98,13,61.001453 24.366614,22.1,286.60,26,29,-169,-76,-57,-52,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1484,1472,1472,1424,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:48:04.430,"AIR",0.86,-0.23,-2.86,16.3,14.7,68,92,-70,0,99,12,0,27,100,-67,99,13,61.001407 24.366475,37.4,217.70,27,30,-35,-56,-270,-61,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1480,1482,1365,1493,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:48:05.430,"AIR",0.78,-0.28,-2.95,16.4,13.2,71,91,-68,0,99,12,0,27,100,-66,99,13,61.001310 24.366388,39.7,189.40,22,29,45,-66,-153,240,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1612,1477,1424,1512,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:48:06.430,"AIR",0.62,0.15,-2.82,16.3,15.8,74,91,-72,0,100,12,0,27,100,-77,100,9,61.001214 24.366380,44.6,180.20,22,29,243,5,-239,273,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1629,1500,1381,1613,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:48:07.430,"AIR",0.71,0.28,-2.31,16.4,13.1,80,90,-75,0,99,12,0,27,100,-75,99,2,61.001109 24.366353,39.7,200.10,17,30,292,-79,-256,271,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1628,1470,1372,1638,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:48:08.430,"AIR",0.92,0.37,-0.78,16.4,13.9,83,90,-80,0,100,9,0,27,100,-73,100,12,61.001046 24.366204,35.4,265.90,18,28,310,-144,-261,285,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1635,1437,1370,1647,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:48:09.430,"AIR",0.83,0.07,0.50,16.4,13.5,88,89,-66,0,100,13,0,27,100,-73,100,8,61.001077 24.366080,36.4,326.40,18,29,239,-143,-239,333,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1659,1438,1381,1611,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:48:10.430,"AIR",0.70,0.45,1.07,16.3,15.1,91,89,-78,0,100,9,0,27,100,-79,100,9,61.001169 24.366074,38.6,27.70,18,29,0,-65,-148,-55,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1483,1478,1426,1500,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:48:11.430,"AIR",0.61,-0.08,0.86,16.3,16.0,95,88,-71,0,100,10,0,27,100,-66,100,9,61.001232 24.366285,47.2,75.30,21,29,-253,2,-372,-432,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1290,1500,1314,1382,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:48:12.430,"AIR",0.70,-0.44,0.25,16.4,10.5,98,88,-66,0,100,12,0,27,100,-64,100,12,61.001272 24.366496,49.2,55.10,17,30,-341,-146,-371,-201,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1408,1436,1315,1337,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:48:13.430,"AIR",0.70,-0.17,-0.85,16.5,7.5,101,88,-65,0,100,12,0,27,100,-82,100,9,61.001345 24.366631,49.1,30.60,15,30,-334,-58,-328,-269,-4,-2,-1024,1,0,1,1,-1,-1,0x0000000000000000,1373,1481,1336,1340,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:48:14.430,"AIR",0.81,0.06,-2.05,16.3,16.9,105,87,-83,0,98,6,0,27,100,-77,100,11,61.001454 24.366699,30.7,-300.56,18,29,-183,2,-194,-217,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1400,1500,1403,1417,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:48:15.430,"AIR",0.79,0.07,-2.26,16.3,13.6,108,87,-73,0,100,12,0,27,100,-72,99,10,61.001505 24.366587,27.1,281.50,17,30,-109,-22,-289,-101,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1459,1499,1356,1455,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:48:16.430,"AIR",0.71,0.05,-2.43,16.3,12.6,112,86,-70,0,98,12,0,27,100,-67,98,11,61.001490 24.366467,27.8,238.70,19,30,-126,-86,-256,-126,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1446,1467,1372,1446,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:48:17.430,"AIR",0.53,0.01,-2.63,16.3,13.1,115,86,-68,0,99,12,0,27,100,-68,100,12,61.001441 24.366372,32.9,210.70,18,30,-101,46,-260,-32,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1494,1513,1370,1459,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:48:18.430,"AIR",0.54,0.09,-2.83,16.3,14.9,119,86,-69,0,98,12,0,27,100,-69,97,13,61.001322 24.366301,37.9,186.40,18,30,-36,-19,-241,-120,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1449,1500,1380,1492,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:48:19.430,"AIR",0.45,0.01,-2.99,16.3,12.1,121,85,-72,0,98,12,0,27,100,-72,98,13,61.001255 24.366294,38.7,178.70,17,29,185,-116,-297,127,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1554,1452,1352,1584,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:48:20.430,"AIR",0.37,0.15,-2.64,16.3,10.3,126,85,-70,0,98,12,0,27,100,-78,98,11,61.001170 24.366308,37.7,172.70,14,29,292,7,-380,317,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1651,1500,1310,1638,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:48:21.430,"AIR",0.59,0.64,-1.94,16.3,10.5,128,84,-81,0,100,9,0,27,100,-80,99,8,61.001099 24.366315,31.0,187.20,14,30,254,-94,-330,132,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1557,1463,1335,1619,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:48:22.430,"AIR",0.77,0.24,-0.61,16.3,10.8,131,84,-76,0,98,11,0,27,100,-72,99,12,61.001063 24.366189,28.3,287.70,14,30,304,-164,-373,300,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1642,1427,1314,1644,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:48:23.430,"AIR",0.67,0.16,0.28,16.3,10.3,134,84,-69,0,98,12,0,27,100,-76,95,0,61.001105 24.366082,37.3,323.90,13,30,309,-161,-362,378,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1682,1429,1319,1647,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:48:24.430,"AIR",0.63,0.38,1.24,16.3,13.4,137,83,-79,0,99,8,0,27,100,-71,100,1,61.001208 24.366041,33.3,20.80,15,30,126,-172,-164,267,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1625,1423,1418,1554,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:48:25.430,"AIR",0.37,0.51,1.65,16.2,16.5,141,83,-75,0,99,11,0,27,100,-76,99,10,61.001250 24.366154,32.6,81.60,16,30,-202,-2,-269,-325,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1345,1500,1366,1408,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:48:26.430,"AIR",0.33,-0.09,1.27,16.3,7.9,145,82,-68,0,98,11,0,27,100,-62,98,6,61.001241 24.366317,38.4,100.10,15,30,-252,164,-374,-219,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1399,1573,1313,1382,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:48:27.430,"AIR",0.74,-0.22,0.20,16.3,10.9,147,82,-67,0,96,12,0,27,100,-66,96,7,61.001251 24.366541,35.6,62.50,16,30,-210,94,-307,-115,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1452,1537,1347,1404,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:48:28.430,"AIR",0.85,0.03,-0.23,16.3,10.4,151,82,-69,0,99,12,0,27,100,-71,100,11,61.001303 24.366643,38.3,27.60,16,30,-300,100,-432,-228,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1394,1540,1284,1358,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:48:29.430,"AIR",0.62,0.38,-1.32,16.3,7.5,153,82,-84,0,100,10,0,27,100,-81,99,10,61.001381 24.366690,43.1,7.00,15,30,-181,158,-386,-280,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1368,1570,1307,1418,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:48:30.430,"AIR",0.69,0.07,-2.07,16.3,11.2,156,81,-72,0,95,12,0,27,100,-72,94,12,61.001498 24.366660,33.4,-321.16,15,30,-146,73,-207,-37,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1492,1527,1397,1436,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:48:31.430,"AIR",0.73,0.33,-2.41,16.2,15.1,159,81,-72,0,97,12,0,27,100,-71,98,10,61.001538 24.366536,26.7,267.30,20,30,-181,117,-234,-88,-4,-2,-1024,1,0,1,1,-1,-1,0x0000000000000000,1466,1549,1383,1418,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:48:32.430,"AIR",0.61,0.38,-2.90,16.2,13.3,164,80,-70,0,99,12,0,27,100,-71,100,12,61.001518 24.366417,33.5,242.40,21,30,-58,82,-137,-272,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1372,1531,1432,1481,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:48:33.430,"AIR",0.67,0.09,-2.91,16.1,15.5,168,80,-70,0,99,12,0,27,100,-69,99,12,61.001477 24.366306,34.6,217.60,22,29,138,-123,-240,161,-3,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1571,1448,1380,1560,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:48:34.430,"AIR",0.64,0.25,-2.44,16.2,12.7,172,79,-68,0,97,13,0,27,100,-70,97,12,61.001370 24.366234,37.2,190.50,17,29,4,-154,-175,70,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1525,1432,1413,1500,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:48:35.430,"AIR",0.50,0.26,-2.38,16.1,15.8,175,79,-71,0,96,12,0,27,100,-71,98,11,61.001294 24.366192,42.5,200.70,18,29,-230,15,-140,-173,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1422,1500,1430,1393,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:48:36.430,"AIR",0.35,0.14,3.02,16.1,15.5,179,78,-72,0,99,12,0,27,100,-76,100,3,61.001159 24.366059,45.5,204.90,20,29,-344,142,-389,-291,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1362,1562,1306,1335,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:48:37.430,"AIR",0.70,-0.16,2.13,16.2,9.1,183,78,-75,0,99,11,0,27,100,-76,99,4,61.001083 24.366006,32.7,188.40,14,29,-195,130,-339,-130,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1444,1556,1331,1411,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:48:38.430,"AIR",0.82,0.02,1.70,16.1,13.4,186,78,-70,0,96,11,0,27,100,-65,100,13,61.001025 24.366061,22.7,104.70,16,30,-213,79,-273,-144,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1437,1530,1364,1402,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:48:39.430,"AIR",0.68,0.18,0.68,16.2,8.3,189,77,-63,0,97,12,0,27,100,-63,98,12,61.001042 24.366193,36.2,61.80,15,30,-295,105,-471,-319,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1348,1543,1265,1360,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:48:40.430,"AIR",0.61,-0.01,-0.24,16.3,7.4,191,77,-73,0,100,12,0,27,100,-78,100,10,61.001088 24.366311,35.6,38.20,13,30,-242,-17,-335,-211,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1403,1500,1333,1387,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:48:41.430,"AIR",0.59,0.05,-0.72,16.1,15.1,194,77,-80,0,100,10,0,27,100,-81,100,10,61.001162 24.366359,23.2,-303.26,14,27,-242,-44,-302,-238,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1389,1488,1349,1387,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:48:42.430,"AIR",0.60,-0.10,-1.53,16.1,11.4,197,76,-73,0,99,12,0,27,100,-73,100,11,61.001207 24.366254,28.1,287.60,14,29,-249,-1,-308,-169,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1424,1500,1346,1384,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2026-08-05,14:48:43.430,"AIR",0.63,-0.03,-2.20,16.1,11.0,200,76,-69,0,100,12,0,27,100,-73,100,11,61.001203 24.366140,28.1,252.70,14,29,-273,-3,-324,-212,-4,-3,-1024,1,0,1,1,-1,-1,0x0000000000000000,1403,1500,1338,1371,2012,1500,2012,2012,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
